numberid,day,month,year,hour,station,lat,lon,depth,taxon,category,fluorescence,oxygen,salinity,temperature
7185,9,9,2021,10,218,-22.96335,-41.95588,3,Oncaea,Outros,NA,NA,18.7,21.5327
7186,9,9,2021,10,218,-22.96335,-41.95588,3,Bacillariophyceae,Diatoms,NA,NA,18.7,21.5327
7187,9,9,2021,10,218,-22.96335,-41.95588,3,Maxillopoda,Copepoda,NA,NA,18.7,21.5327
7188,9,9,2021,10,218,-22.96335,-41.95588,3,Oncaea,Outros,NA,NA,18.7,21.5327
7189,9,9,2021,10,218,-22.96335,-41.95588,3,Oncaea,Outros,NA,NA,18.7,21.5327
7190,9,9,2021,10,218,-22.96335,-41.95588,3,Calanoida,Copepoda,NA,NA,18.7,21.5327
7191,9,9,2021,10,218,-22.96335,-41.95588,3,Maxillopoda,Copepoda,NA,NA,18.7,21.5327
7192,9,9,2021,10,218,-22.96335,-41.95588,3,Oncaea,Outros,NA,NA,18.7,21.5327
7193,9,9,2021,10,218,-22.96335,-41.95588,3,Maxillopoda,Copepoda,NA,NA,18.7,21.5327
7194,9,9,2021,10,218,-22.96335,-41.95588,3,Maxillopoda,Copepoda,NA,NA,18.7,21.5327
7195,9,9,2021,10,218,-22.96335,-41.95588,3,Calanoida,Copepoda,NA,NA,18.7,21.5327
7196,9,9,2021,10,218,-22.96335,-41.95588,3,Maxillopoda,Copepoda,NA,NA,18.7,21.5327
7197,9,9,2021,10,218,-22.96335,-41.95588,3,Maxillopoda,Copepoda,NA,NA,18.7,21.5327
7198,9,9,2021,10,218,-22.96335,-41.95588,3,Calanoida,Copepoda,NA,NA,18.7,21.5327
7238,9,9,2021,10,218,-22.96335,-41.95588,3,Calanoida,Copepoda,NA,NA,18.7,21.5327
7200,9,9,2021,10,218,-22.96335,-41.95588,3,Maxillopoda,Copepoda,NA,NA,18.7,21.5327
7240,9,9,2021,10,218,-22.96335,-41.95588,3,Maxillopoda,Copepoda,NA,NA,18.7,21.5327
7241,9,9,2021,10,218,-22.96335,-41.95588,3,Maxillopoda,Copepoda,NA,NA,18.7,21.5327
7242,9,9,2021,10,218,-22.96335,-41.95588,3,Calanoida,Copepoda,NA,NA,18.7,21.5327
7367,9,9,2021,10,218,-22.96335,-41.95588,3,Maxillopoda,Copepoda,NA,NA,18.7,21.5327
7368,9,9,2021,10,218,-22.96335,-41.95588,3,Calanoida,Copepoda,NA,NA,18.7,21.5327
7369,9,9,2021,10,218,-22.96335,-41.95588,3,Turbinata,Copepoda,NA,NA,18.7,21.5327
7370,9,9,2021,10,218,-22.96335,-41.95588,3,Calanoida,Copepoda,NA,NA,18.7,21.5327
7371,9,9,2021,10,218,-22.96335,-41.95588,3,Bacillariophyceae,Diatoms,NA,NA,18.7,21.5327
7372,9,9,2021,10,218,-22.96335,-41.95588,3,Ostracoda,Outros,NA,NA,18.7,21.5327
7373,9,9,2021,10,218,-22.96335,-41.95588,3,Maxillopoda,Copepoda,NA,NA,18.7,21.5327
7374,9,9,2021,10,218,-22.96335,-41.95588,3,Calanoida,Copepoda,NA,NA,18.7,21.5327
7375,9,9,2021,10,218,-22.96335,-41.95588,3,Turbinata,Copepoda,NA,NA,18.7,21.5327
7376,9,9,2021,10,218,-22.96335,-41.95588,3,Maxillopoda,Copepoda,NA,NA,18.7,21.5327
7174,9,9,2021,10,218,-22.96335,-41.95588,3,Maxillopoda,Copepoda,NA,NA,18.7,21.5327
7175,9,9,2021,10,218,-22.96335,-41.95588,3,Brachyura,Outros,NA,NA,18.7,21.5327
7176,9,9,2021,10,218,-22.96335,-41.95588,3,Maxillopoda,Copepoda,NA,NA,18.7,21.5327
7419,9,9,2021,10,218,-22.96335,-41.95588,3,Maxillopoda,Copepoda,NA,NA,18.7,21.5327
7257,9,9,2021,10,218,-22.96335,-41.95588,3,Maxillopoda,Copepoda,NA,NA,18.7,21.5327
7258,9,9,2021,10,218,-22.96335,-41.95588,3,Turbinata,Copepoda,NA,NA,18.7,21.5327
7259,9,9,2021,10,218,-22.96335,-41.95588,3,Maxillopoda,Copepoda,NA,NA,18.7,21.5327
7260,9,9,2021,10,218,-22.96335,-41.95588,3,Calanoida,Copepoda,NA,NA,18.7,21.5327
7261,9,9,2021,10,218,-22.96335,-41.95588,3,Calanoida,Copepoda,NA,NA,18.7,21.5327
7385,9,9,2021,10,218,-22.96335,-41.95588,3,NA,Outros,NA,NA,18.7,21.5327
7386,9,9,2021,10,218,-22.96335,-41.95588,3,Calanoida,Copepoda,NA,NA,18.7,21.5327
7387,9,9,2021,10,218,-22.96335,-41.95588,3,NA,Outros,NA,NA,18.7,21.5327
7388,9,9,2021,10,218,-22.96335,-41.95588,3,Bacillariophyceae,Diatoms,NA,NA,18.7,21.5327
7389,9,9,2021,10,218,-22.96335,-41.95588,3,Calanoida,Copepoda,NA,NA,18.7,21.5327
7390,9,9,2021,10,218,-22.96335,-41.95588,3,Megalopa,Outros,NA,NA,18.7,21.5327
7391,9,9,2021,10,218,-22.96335,-41.95588,3,Calanoida,Copepoda,NA,NA,18.7,21.5327
7392,9,9,2021,10,218,-22.96335,-41.95588,3,NA,Outros,NA,NA,18.7,21.5327
7393,9,9,2021,10,218,-22.96335,-41.95588,3,Calanoida,Copepoda,NA,NA,18.7,21.5327
7394,9,9,2021,10,218,-22.96335,-41.95588,3,Calanoida,Copepoda,NA,NA,18.7,21.5327
7395,9,9,2021,10,218,-22.96335,-41.95588,3,NA,Outros,NA,NA,18.7,21.5327
7396,9,9,2021,10,218,-22.96335,-41.95588,3,Maxillopoda,Copepoda,NA,NA,18.7,21.5327
7397,9,9,2021,10,218,-22.96335,-41.95588,3,Maxillopoda,Copepoda,NA,NA,18.7,21.5327
7398,9,9,2021,10,218,-22.96335,-41.95588,3,Maxillopoda,Copepoda,NA,NA,18.7,21.5327
7399,9,9,2021,10,218,-22.96335,-41.95588,3,Calanoida,Copepoda,NA,NA,18.7,21.5327
7400,9,9,2021,10,218,-22.96335,-41.95588,3,Oncaea,Outros,NA,NA,18.7,21.5327
7401,9,9,2021,10,218,-22.96335,-41.95588,3,Calanoida,Copepoda,NA,NA,18.7,21.5327
7239,9,9,2021,10,218,-22.96335,-41.95588,3,Brachyura,Outros,NA,NA,18.7,21.5327
7403,9,9,2021,10,218,-22.96335,-41.95588,3,Calanoida,Copepoda,NA,NA,18.7,21.5327
7404,9,9,2021,10,218,-22.96335,-41.95588,3,Bacillariophyceae,Diatoms,NA,NA,18.7,21.5327
7405,9,9,2021,10,218,-22.96335,-41.95588,3,Calanoida,Copepoda,NA,NA,18.7,21.5327
7243,9,9,2021,10,218,-22.96335,-41.95588,3,Copepoda,Copepoda,NA,NA,18.7,21.5327
7365,9,9,2021,10,218,-22.96335,-41.95588,3,Calanoida,Copepoda,NA,NA,18.7,21.5327
7408,9,9,2021,10,218,-22.96335,-41.95588,3,Bacillariophyceae,Diatoms,NA,NA,18.7,21.5327
7409,9,9,2021,10,218,-22.96335,-41.95588,3,Maxillopoda,Copepoda,NA,NA,18.7,21.5327
7410,9,9,2021,10,218,-22.96335,-41.95588,3,Calanoida,Copepoda,NA,NA,18.7,21.5327
7411,9,9,2021,10,218,-22.96335,-41.95588,3,Maxillopoda,Copepoda,NA,NA,18.7,21.5327
7412,9,9,2021,10,218,-22.96335,-41.95588,3,Maxillopoda,Copepoda,NA,NA,18.7,21.5327
7413,9,9,2021,10,218,-22.96335,-41.95588,3,Maxillopoda,Copepoda,NA,NA,18.7,21.5327
7414,9,9,2021,10,218,-22.96335,-41.95588,3,Calanoida,Copepoda,NA,NA,18.7,21.5327
7415,9,9,2021,10,218,-22.96335,-41.95588,3,Calanoida,Copepoda,NA,NA,18.7,21.5327
7416,9,9,2021,10,218,-22.96335,-41.95588,3,Maxillopoda,Copepoda,NA,NA,18.7,21.5327
7417,9,9,2021,10,218,-22.96335,-41.95588,3,Maxillopoda,Copepoda,NA,NA,18.7,21.5327
7418,9,9,2021,10,218,-22.96335,-41.95588,3,Maxillopoda,Copepoda,NA,NA,18.7,21.5327
7215,9,9,2021,10,218,-22.96335,-41.95588,3,NA,Outros,NA,NA,18.7,21.5327
7420,9,9,2021,10,218,-22.96335,-41.95588,3,Calanoida,Copepoda,NA,NA,18.7,21.5327
7421,9,9,2021,10,218,-22.96335,-41.95588,3,Calanoida,Copepoda,NA,NA,18.7,21.5327
7422,9,9,2021,10,218,-22.96335,-41.95588,3,Calanoida,Copepoda,NA,NA,18.7,21.5327
7423,9,9,2021,10,218,-22.96335,-41.95588,3,Bacillariophyceae,Diatoms,NA,NA,18.7,21.5327
7424,9,9,2021,10,218,-22.96335,-41.95588,3,Bacillariophyceae,Diatoms,NA,NA,18.7,21.5327
7425,9,9,2021,10,218,-22.96335,-41.95588,3,Calanoida,Copepoda,NA,NA,18.7,21.5327
7426,9,9,2021,10,218,-22.96335,-41.95588,3,Bacillariophyceae,Diatoms,NA,NA,18.7,21.5327
7427,9,9,2021,10,218,-22.96335,-41.95588,3,Bacillariophyceae,Diatoms,NA,NA,18.7,21.5327
7428,9,9,2021,10,218,-22.96335,-41.95588,3,Maxillopoda,Copepoda,NA,NA,18.7,21.5327
7429,9,9,2021,10,218,-22.96335,-41.95588,3,Maxillopoda,Copepoda,NA,NA,18.7,21.5327
7430,9,9,2021,10,218,-22.96335,-41.95588,3,Calanoida,Copepoda,NA,NA,18.7,21.5327
7431,9,9,2021,10,218,-22.96335,-41.95588,3,Maxillopoda,Copepoda,NA,NA,18.7,21.5327
7432,9,9,2021,10,218,-22.96335,-41.95588,3,Maxillopoda,Copepoda,NA,NA,18.7,21.5327
7433,9,9,2021,10,218,-22.96335,-41.95588,3,Oncaea,Outros,NA,NA,18.7,21.5327
7434,9,9,2021,10,218,-22.96335,-41.95588,3,Oncaea,Outros,NA,NA,18.7,21.5327
7435,9,9,2021,10,218,-22.96335,-41.95588,3,Bacillariophyceae,Diatoms,NA,NA,18.7,21.5327
7436,9,9,2021,10,218,-22.96335,-41.95588,3,Maxillopoda,Copepoda,NA,NA,18.7,21.5327
7437,9,9,2021,10,218,-22.96335,-41.95588,3,Maxillopoda,Copepoda,NA,NA,18.7,21.5327
7438,9,9,2021,10,218,-22.96335,-41.95588,3,Maxillopoda,Copepoda,NA,NA,18.7,21.5327
7439,9,9,2021,10,218,-22.96335,-41.95588,3,Maxillopoda,Copepoda,NA,NA,18.7,21.5327
7440,9,9,2021,10,218,-22.96335,-41.95588,3,Calanoida,Copepoda,NA,NA,18.7,21.5327
7441,9,9,2021,10,218,-22.96335,-41.95588,3,Calanoida,Copepoda,NA,NA,18.7,21.5327
7442,9,9,2021,10,218,-22.96335,-41.95588,3,Calanoida,Copepoda,NA,NA,18.7,21.5327
7443,9,9,2021,10,218,-22.96335,-41.95588,3,Coscinodiscophyceae,Diatoms,NA,NA,18.7,21.5327
7444,9,9,2021,10,218,-22.96335,-41.95588,3,Maxillopoda,Copepoda,NA,NA,18.7,21.5327
7445,9,9,2021,10,218,-22.96335,-41.95588,3,Maxillopoda,Copepoda,NA,NA,18.7,21.5327
7406,9,9,2021,10,218,-22.96335,-41.95588,3,Maxillopoda,Copepoda,NA,NA,18.7,21.5327
7407,9,9,2021,10,218,-22.96335,-41.95588,3,Bacillariophyceae,Diatoms,NA,NA,18.7,21.5327
7447,9,9,2021,10,218,-22.96335,-41.95588,3,Maxillopoda,Copepoda,NA,NA,18.7,21.5327
7448,9,9,2021,10,218,-22.96335,-41.95588,3,Calanoida,Copepoda,NA,NA,18.7,21.5327
7449,9,9,2021,10,218,-22.96335,-41.95588,3,Turbinata,Copepoda,NA,NA,18.7,21.5327
7450,9,9,2021,10,218,-22.96335,-41.95588,3,Turbinata,Copepoda,NA,NA,18.7,21.5327
7451,9,9,2021,10,218,-22.96335,-41.95588,3,NA,Outros,NA,NA,18.7,21.5327
7452,9,9,2021,10,218,-22.96335,-41.95588,3,Calanoida,Copepoda,NA,NA,18.7,21.5327
7209,9,9,2021,10,218,-22.96335,-41.95588,3,Maxillopoda,Copepoda,NA,NA,18.7,21.5327
7210,9,9,2021,10,218,-22.96335,-41.95588,3,Calanoida,Copepoda,NA,NA,18.7,21.5327
7211,9,9,2021,10,218,-22.96335,-41.95588,3,Brachyura,Outros,NA,NA,18.7,21.5327
7212,9,9,2021,10,218,-22.96335,-41.95588,3,Maxillopoda,Copepoda,NA,NA,18.7,21.5327
7213,9,9,2021,10,218,-22.96335,-41.95588,3,Maxillopoda,Copepoda,NA,NA,18.7,21.5327
7214,9,9,2021,10,218,-22.96335,-41.95588,3,Calanoida,Copepoda,NA,NA,18.7,21.5327
7216,9,9,2021,10,218,-22.96335,-41.95588,3,Calanoida,Copepoda,NA,NA,18.7,21.5327
7217,9,9,2021,10,218,-22.96335,-41.95588,3,Calanoida,Copepoda,NA,NA,18.7,21.5327
7218,9,9,2021,10,218,-22.96335,-41.95588,3,Oncaea,Outros,NA,NA,18.7,21.5327
7219,9,9,2021,10,218,-22.96335,-41.95588,3,Calanoida,Copepoda,NA,NA,18.7,21.5327
7220,9,9,2021,10,218,-22.96335,-41.95588,3,Calanoida,Copepoda,NA,NA,18.7,21.5327
7221,9,9,2021,10,218,-22.96335,-41.95588,3,Maxillopoda,Copepoda,NA,NA,18.7,21.5327
7222,9,9,2021,10,218,-22.96335,-41.95588,3,Melosira,Diatoms,NA,NA,18.7,21.5327
7223,9,9,2021,10,218,-22.96335,-41.95588,3,Melosira,Diatoms,NA,NA,18.7,21.5327
7224,9,9,2021,10,218,-22.96335,-41.95588,3,Maxillopoda,Copepoda,NA,NA,18.7,21.5327
7225,9,9,2021,10,218,-22.96335,-41.95588,3,Turbinata,Copepoda,NA,NA,18.7,21.5327
7226,9,9,2021,10,218,-22.96335,-41.95588,3,NA,Outros,NA,NA,18.7,21.5327
7227,9,9,2021,10,218,-22.96335,-41.95588,3,Calanoida,Copepoda,NA,NA,18.7,21.5327
7228,9,9,2021,10,218,-22.96335,-41.95588,3,Bacillariophyceae,Diatoms,NA,NA,18.7,21.5327
7229,9,9,2021,10,218,-22.96335,-41.95588,3,Calanoida,Copepoda,NA,NA,18.7,21.5327
7230,9,9,2021,10,218,-22.96335,-41.95588,3,Calanoida,Copepoda,NA,NA,18.7,21.5327
7231,9,9,2021,10,218,-22.96335,-41.95588,3,Calanoida,Copepoda,NA,NA,18.7,21.5327
7232,9,9,2021,10,218,-22.96335,-41.95588,3,Maxillopoda,Copepoda,NA,NA,18.7,21.5327
7233,9,9,2021,10,218,-22.96335,-41.95588,3,Maxillopoda,Copepoda,NA,NA,18.7,21.5327
7234,9,9,2021,10,218,-22.96335,-41.95588,3,Maxillopoda,Copepoda,NA,NA,18.7,21.5327
7235,9,9,2021,10,218,-22.96335,-41.95588,3,Calanoida,Copepoda,NA,NA,18.7,21.5327
7236,9,9,2021,10,218,-22.96335,-41.95588,3,Maxillopoda,Copepoda,NA,NA,18.7,21.5327
7237,9,9,2021,10,218,-22.96335,-41.95588,3,Calanoida,Copepoda,NA,NA,18.7,21.5327
7359,9,9,2021,10,218,-22.96335,-41.95588,3,Calanoida,Copepoda,NA,NA,18.7,21.5327
7360,9,9,2021,10,218,-22.96335,-41.95588,3,Maxillopoda,Copepoda,NA,NA,18.7,21.5327
7361,9,9,2021,10,218,-22.96335,-41.95588,3,Maxillopoda,Copepoda,NA,NA,18.7,21.5327
7362,9,9,2021,10,218,-22.96335,-41.95588,3,Maxillopoda,Copepoda,NA,NA,18.7,21.5327
7363,9,9,2021,10,218,-22.96335,-41.95588,3,Calanoida,Copepoda,NA,NA,18.7,21.5327
7364,9,9,2021,10,218,-22.96335,-41.95588,3,Calanoida,Copepoda,NA,NA,18.7,21.5327
7202,9,9,2021,10,218,-22.96335,-41.95588,3,Calanoida,Copepoda,NA,NA,18.7,21.5327
7203,9,9,2021,10,218,-22.96335,-41.95588,3,Maxillopoda,Copepoda,NA,NA,18.7,21.5327
7204,9,9,2021,10,218,-22.96335,-41.95588,3,Bacillariophyceae,Diatoms,NA,NA,18.7,21.5327
7205,9,9,2021,10,218,-22.96335,-41.95588,3,Maxillopoda,Copepoda,NA,NA,18.7,21.5327
7206,9,9,2021,10,218,-22.96335,-41.95588,3,Maxillopoda,Copepoda,NA,NA,18.7,21.5327
7207,9,9,2021,10,218,-22.96335,-41.95588,3,Calanoida,Copepoda,NA,NA,18.7,21.5327
7208,9,9,2021,10,218,-22.96335,-41.95588,3,Calanoida,Copepoda,NA,NA,18.7,21.5327
7344,9,9,2021,10,218,-22.96335,-41.95588,3,Tintinnida,Outros,NA,NA,18.7,21.5327
7345,9,9,2021,10,218,-22.96335,-41.95588,3,Calanoida,Copepoda,NA,NA,18.7,21.5327
7346,9,9,2021,10,218,-22.96335,-41.95588,3,Maxillopoda,Copepoda,NA,NA,18.7,21.5327
7347,9,9,2021,10,218,-22.96335,-41.95588,3,Maxillopoda,Copepoda,NA,NA,18.7,21.5327
7348,9,9,2021,10,218,-22.96335,-41.95588,3,Calanoida,Copepoda,NA,NA,18.7,21.5327
7349,9,9,2021,10,218,-22.96335,-41.95588,3,Maxillopoda,Copepoda,NA,NA,18.7,21.5327
7337,9,9,2021,10,218,-22.96335,-41.95588,3,Maxillopoda,Copepoda,NA,NA,18.7,21.5327
7338,9,9,2021,10,218,-22.96335,-41.95588,3,Maxillopoda,Copepoda,NA,NA,18.7,21.5327
7339,9,9,2021,10,218,-22.96335,-41.95588,3,Maxillopoda,Copepoda,NA,NA,18.7,21.5327
7340,9,9,2021,10,218,-22.96335,-41.95588,3,Calanoida,Copepoda,NA,NA,18.7,21.5327
7341,9,9,2021,10,218,-22.96335,-41.95588,3,Calanoida,Copepoda,NA,NA,18.7,21.5327
7262,9,9,2021,10,218,-22.96335,-41.95588,3,Calanoida,Copepoda,NA,NA,18.7,21.5327
7263,9,9,2021,10,218,-22.96335,-41.95588,3,Maxillopoda,Copepoda,NA,NA,18.7,21.5327
7357,9,9,2021,10,218,-22.96335,-41.95588,3,Maxillopoda,Copepoda,NA,NA,18.7,21.5327
7358,9,9,2021,10,218,-22.96335,-41.95588,3,Calanoida,Copepoda,NA,NA,18.7,21.5327
7402,9,9,2021,10,218,-22.96335,-41.95588,3,Bacillariophyceae,Diatoms,NA,NA,18.7,21.5327
7351,9,9,2021,10,218,-22.96335,-41.95588,3,Calanoida,Copepoda,NA,NA,18.7,21.5327
7352,9,9,2021,10,218,-22.96335,-41.95588,3,Calanoida,Copepoda,NA,NA,18.7,21.5327
7353,9,9,2021,10,218,-22.96335,-41.95588,3,Calanoida,Copepoda,NA,NA,18.7,21.5327
7350,9,9,2021,10,218,-22.96335,-41.95588,3,Calanoida,Copepoda,NA,NA,18.7,21.5327
7355,9,9,2021,10,218,-22.96335,-41.95588,3,Calanoida,Copepoda,NA,NA,18.7,21.5327
7356,9,9,2021,10,218,-22.96335,-41.95588,3,Corycaeus,Copepoda,NA,NA,18.7,21.5327
7343,9,9,2021,10,218,-22.96335,-41.95588,3,Calanoida,Copepoda,NA,NA,18.7,21.5327
7354,9,9,2021,10,218,-22.96335,-41.95588,3,Turbinata,Copepoda,NA,NA,18.7,21.5327
7446,9,9,2021,10,218,-22.96335,-41.95588,3,Calanoida,Copepoda,NA,NA,18.7,21.5327
7342,9,9,2021,10,218,-22.96335,-41.95588,3,Calanoida,Copepoda,NA,NA,18.7,21.5327
7124,9,9,2021,10,218,-22.96335,-41.95588,4,Bacillariophyceae,Diatoms,NA,NA,32.1,21.5322
7125,9,9,2021,10,218,-22.96335,-41.95588,4,Maxillopoda,Copepoda,NA,NA,32.1,21.5322
7126,9,9,2021,10,218,-22.96335,-41.95588,4,Maxillopoda,Copepoda,NA,NA,32.1,21.5322
7127,9,9,2021,10,218,-22.96335,-41.95588,4,Maxillopoda,Copepoda,NA,NA,32.1,21.5322
7128,9,9,2021,10,218,-22.96335,-41.95588,4,Maxillopoda,Copepoda,NA,NA,32.1,21.5322
7129,9,9,2021,10,218,-22.96335,-41.95588,4,Oncaea,Outros,NA,NA,32.1,21.5322
7134,9,9,2021,10,218,-22.96335,-41.95588,4,Calanoida,Copepoda,NA,NA,32.1,21.5322
7135,9,9,2021,10,218,-22.96335,-41.95588,4,Maxillopoda,Copepoda,NA,NA,32.1,21.5322
7136,9,9,2021,10,218,-22.96335,-41.95588,4,Calanoida,Copepoda,NA,NA,32.1,21.5322
7123,9,9,2021,10,218,-22.96335,-41.95588,4,Maxillopoda,Copepoda,NA,NA,32.1,21.5322
7000,9,9,2021,10,218,-22.96335,-41.95588,4,Calanoida,Copepoda,NA,NA,32.1,21.5322
7001,9,9,2021,10,218,-22.96335,-41.95588,4,Calanoida,Copepoda,NA,NA,32.1,21.5322
7139,9,9,2021,10,218,-22.96335,-41.95588,4,Maxillopoda,Copepoda,NA,NA,32.1,21.5322
7140,9,9,2021,10,218,-22.96335,-41.95588,4,Maxillopoda,Copepoda,NA,NA,32.1,21.5322
7141,9,9,2021,10,218,-22.96335,-41.95588,4,Calanoida,Copepoda,NA,NA,32.1,21.5322
7130,9,9,2021,10,218,-22.96335,-41.95588,4,Maxillopoda,Copepoda,NA,NA,32.1,21.5322
7131,9,9,2021,10,218,-22.96335,-41.95588,4,Salpa,Outros,NA,NA,32.1,21.5322
7132,9,9,2021,10,218,-22.96335,-41.95588,4,Calanoida,Copepoda,NA,NA,32.1,21.5322
7133,9,9,2021,10,218,-22.96335,-41.95588,4,Calanoida,Copepoda,NA,NA,32.1,21.5322
7034,9,9,2021,10,218,-22.96335,-41.95588,4,Maxillopoda,Copepoda,NA,NA,32.1,21.5322
7035,9,9,2021,10,218,-22.96335,-41.95588,4,Maxillopoda,Copepoda,NA,NA,32.1,21.5322
7036,9,9,2021,10,218,-22.96335,-41.95588,4,Maxillopoda,Copepoda,NA,NA,32.1,21.5322
7037,9,9,2021,10,218,-22.96335,-41.95588,4,Maxillopoda,Copepoda,NA,NA,32.1,21.5322
7038,9,9,2021,10,218,-22.96335,-41.95588,4,Maxillopoda,Copepoda,NA,NA,32.1,21.5322
6999,9,9,2021,10,218,-22.96335,-41.95588,4,Maxillopoda,Copepoda,NA,NA,32.1,21.5322
7040,9,9,2021,10,218,-22.96335,-41.95588,4,Maxillopoda,Copepoda,NA,NA,32.1,21.5322
7002,9,9,2021,10,218,-22.96335,-41.95588,4,Calanoida,Copepoda,NA,NA,32.1,21.5322
7003,9,9,2021,10,218,-22.96335,-41.95588,4,Calanoida,Copepoda,NA,NA,32.1,21.5322
7004,9,9,2021,10,218,-22.96335,-41.95588,4,Maxillopoda,Copepoda,NA,NA,32.1,21.5322
7005,9,9,2021,10,218,-22.96335,-41.95588,4,NA,Outros,NA,NA,32.1,21.5322
7006,9,9,2021,10,218,-22.96335,-41.95588,4,Maxillopoda,Copepoda,NA,NA,32.1,21.5322
7007,9,9,2021,10,218,-22.96335,-41.95588,4,Maxillopoda,Copepoda,NA,NA,32.1,21.5322
7008,9,9,2021,10,218,-22.96335,-41.95588,4,Maxillopoda,Copepoda,NA,NA,32.1,21.5322
7009,9,9,2021,10,218,-22.96335,-41.95588,4,Sabellariidae,Outros,NA,NA,32.1,21.5322
7010,9,9,2021,10,218,-22.96335,-41.95588,4,Calanoida,Copepoda,NA,NA,32.1,21.5322
7011,9,9,2021,10,218,-22.96335,-41.95588,4,Maxillopoda,Copepoda,NA,NA,32.1,21.5322
7012,9,9,2021,10,218,-22.96335,-41.95588,4,Maxillopoda,Copepoda,NA,NA,32.1,21.5322
7137,9,9,2021,10,218,-22.96335,-41.95588,4,Maxillopoda,Copepoda,NA,NA,32.1,21.5322
7138,9,9,2021,10,218,-22.96335,-41.95588,4,Maxillopoda,Copepoda,NA,NA,32.1,21.5322
7014,9,9,2021,10,218,-22.96335,-41.95588,4,Maxillopoda,Copepoda,NA,NA,32.1,21.5322
7015,9,9,2021,10,218,-22.96335,-41.95588,4,Maxillopoda,Copepoda,NA,NA,32.1,21.5322
7016,9,9,2021,10,218,-22.96335,-41.95588,4,NA,Outros,NA,NA,32.1,21.5322
7017,9,9,2021,10,218,-22.96335,-41.95588,4,Maxillopoda,Copepoda,NA,NA,32.1,21.5322
7018,9,9,2021,10,218,-22.96335,-41.95588,4,Maxillopoda,Copepoda,NA,NA,32.1,21.5322
7019,9,9,2021,10,218,-22.96335,-41.95588,4,Calanoida,Copepoda,NA,NA,32.1,21.5322
7020,9,9,2021,10,218,-22.96335,-41.95588,4,Maxillopoda,Copepoda,NA,NA,32.1,21.5322
7021,9,9,2021,10,218,-22.96335,-41.95588,4,Maxillopoda,Copepoda,NA,NA,32.1,21.5322
7022,9,9,2021,10,218,-22.96335,-41.95588,4,Maxillopoda,Copepoda,NA,NA,32.1,21.5322
7023,9,9,2021,10,218,-22.96335,-41.95588,4,Calanoida,Copepoda,NA,NA,32.1,21.5322
7024,9,9,2021,10,218,-22.96335,-41.95588,4,Calanoida,Copepoda,NA,NA,32.1,21.5322
7025,9,9,2021,10,218,-22.96335,-41.95588,4,Maxillopoda,Copepoda,NA,NA,32.1,21.5322
7026,9,9,2021,10,218,-22.96335,-41.95588,4,Maxillopoda,Copepoda,NA,NA,32.1,21.5322
7027,9,9,2021,10,218,-22.96335,-41.95588,4,Bacillariophyceae,Diatoms,NA,NA,32.1,21.5322
7028,9,9,2021,10,218,-22.96335,-41.95588,4,Turbinata,Copepoda,NA,NA,32.1,21.5322
7029,9,9,2021,10,218,-22.96335,-41.95588,4,Maxillopoda,Copepoda,NA,NA,32.1,21.5322
7030,9,9,2021,10,218,-22.96335,-41.95588,4,Maxillopoda,Copepoda,NA,NA,32.1,21.5322
7031,9,9,2021,10,218,-22.96335,-41.95588,4,Radiolaria,Radiolaria,NA,NA,32.1,21.5322
7032,9,9,2021,10,218,-22.96335,-41.95588,4,Maxillopoda,Copepoda,NA,NA,32.1,21.5322
7073,9,9,2021,10,218,-22.96335,-41.95588,4,Echinodermata,Outros,NA,NA,32.1,21.5322
7074,9,9,2021,10,218,-22.96335,-41.95588,4,Maxillopoda,Copepoda,NA,NA,32.1,21.5322
7075,9,9,2021,10,218,-22.96335,-41.95588,4,Calanoida,Copepoda,NA,NA,32.1,21.5322
7076,9,9,2021,10,218,-22.96335,-41.95588,4,Maxillopoda,Copepoda,NA,NA,32.1,21.5322
7077,9,9,2021,10,218,-22.96335,-41.95588,4,Calanoida,Copepoda,NA,NA,32.1,21.5322
7078,9,9,2021,10,218,-22.96335,-41.95588,4,Calanoida,Copepoda,NA,NA,32.1,21.5322
7039,9,9,2021,10,218,-22.96335,-41.95588,4,Calanoida,Copepoda,NA,NA,32.1,21.5322
6998,9,9,2021,10,218,-22.96335,-41.95588,4,Maxillopoda,Copepoda,NA,NA,32.1,21.5322
7041,9,9,2021,10,218,-22.96335,-41.95588,4,Maxillopoda,Copepoda,NA,NA,32.1,21.5322
7042,9,9,2021,10,218,-22.96335,-41.95588,4,Radiolaria,Radiolaria,NA,NA,32.1,21.5322
7043,9,9,2021,10,218,-22.96335,-41.95588,4,Maxillopoda,Copepoda,NA,NA,32.1,21.5322
7044,9,9,2021,10,218,-22.96335,-41.95588,4,Maxillopoda,Copepoda,NA,NA,32.1,21.5322
7045,9,9,2021,10,218,-22.96335,-41.95588,4,Calanoida,Copepoda,NA,NA,32.1,21.5322
7046,9,9,2021,10,218,-22.96335,-41.95588,4,Calanoida,Copepoda,NA,NA,32.1,21.5322
7047,9,9,2021,10,218,-22.96335,-41.95588,4,Calanoida,Copepoda,NA,NA,32.1,21.5322
7048,9,9,2021,10,218,-22.96335,-41.95588,4,Maxillopoda,Copepoda,NA,NA,32.1,21.5322
7049,9,9,2021,10,218,-22.96335,-41.95588,4,Maxillopoda,Copepoda,NA,NA,32.1,21.5322
